,candidate,key,final_lse,n_subtypes,scalar_K,mean_s,mean_f_cluster0,mean_f_cluster1,subtype0_count,subtype1_count,rank
275,141,PPMI_subtyping_grid_141_lambda_f0p500_lambda_cog0p100_lambda_scalar0p500_lambda_jsd0p150_lambda_beta0p100,762.3502448713009,2,0.0,0.5166404345684483,0.14747478582584372,0.037979568482664976,116,0,276
276,51,PPMI_subtyping_51,763.3275646808925,2,6.902906728218287,1.203776537196245,0.017667796566908874,0.10611093526607691,116,0,277
277,115,PPMI_subtyping_grid_115_lambda_f0p500_lambda_cog0p100_lambda_scalar0p300_lambda_jsd0p000_lambda_beta0p200,766.3554792240981,2,0.0,0.5868993062848817,0.14861967931955128,0.06549104278285936,115,1,278
278,21,PPMI_subtyping_21,831.9577457527935,2,3.4194884572669806,0.44762619701500506,0.06275183201142168,0.0018605628257528659,90,26,279
279,56,PPMI_subtyping_56,831.9689930585654,2,3.489287474845541,0.44755330043000896,0.06170435606242511,0.0018850632999683453,90,26,280
280,11,PPMI_subtyping_11,831.9917346006763,2,3.4923083710420317,0.4474421260324296,0.06123899074549564,0.001956898514184524,90,26,281
281,35,PPMI_subtyping_35,831.9951740510373,2,3.429015618916649,0.4477348788253456,0.06248200357486396,0.0017847023394983196,90,26,282
282,49,PPMI_subtyping_49,832.0420337190562,2,3.32587470543704,0.447811769365615,0.06422631531361267,0.0018789394419512116,90,26,283
283,20,PPMI_subtyping_20,832.1148772593075,2,3.4267437995490586,0.4472717604476767,0.06358059677697395,0.002135680288957242,90,26,284
284,47,PPMI_subtyping_47,832.1381399918848,2,3.4027215888224314,0.44735361360046616,0.06269649867747157,0.002148772075830512,91,25,285
285,18,PPMI_subtyping_18,832.141385318192,2,3.1560318252157376,0.447349273177813,0.07061000502160603,0.0026948230843129163,91,25,286
286,57,PPMI_subtyping_57,832.1517844450872,2,3.4693165009969698,0.44710472427413694,0.062035548297756204,0.002616199844214036,92,24,287
287,26,PPMI_subtyping_26,832.1525115199784,2,3.3542072537955545,0.44715454231824503,0.06509232474150385,0.002502467866000998,91,25,288
288,44,PPMI_subtyping_44,832.1684131841128,2,3.174932856593322,0.44711046200791005,0.07017150831239893,0.0026786991336782283,90,26,289
289,16,PPMI_subtyping_16,832.1849311138915,2,3.3920812012527026,0.44727404139989396,0.06428202712527996,0.0022481324237392975,90,26,290
290,58,PPMI_subtyping_58,832.2629050737183,2,3.1420687172210107,0.44696363061192906,0.07075058161137454,0.00288104885362434,90,26,291
291,55,PPMI_subtyping_55,833.2197600820284,2,3.0849314619439876,0.44728644085924996,0.0691234294218739,0.0028307551629661704,90,26,292
292,39,PPMI_subtyping_39,844.1253937346287,2,6.131835125618327,0.5932411730459638,0.0008679803379808131,0.01857405273539774,95,21,293
293,34,PPMI_subtyping_34,846.5708664768089,2,4.7645591159128236,0.8352811387801164,0.007328202009111964,0.029782494538917164,98,18,294
294,29,PPMI_subtyping_29,846.8376089358106,2,4.8574230050144385,0.8258008524665813,0.005604013111904682,0.02807118883375346,98,18,295
295,60,PPMI_subtyping_60,863.7738229550623,2,5.357019600993249,0.8080504671069301,0.02607756777983593,0.07629249587435856,116,0,296
296,52,PPMI_subtyping_52,864.110654920016,2,5.931952127195312,0.7402486941442633,0.01132077980662158,0.006372302209086252,115,1,297
297,62,PPMI_subtyping_62,864.2465961868954,2,5.117974065574872,0.8528575643182501,0.031933822158588324,0.08152035523065952,116,0,298
298,59,PPMI_subtyping_59,864.6710336288456,2,4.835178910778245,0.8057636385360735,0.0403479997348851,0.08277357837695332,116,0,299
299,65,PPMI_subtyping_65,864.8267835565127,2,4.80728734206517,0.8366173419866665,0.028936366603998617,0.0583705273432516,116,0,300
300,64,PPMI_subtyping_64,864.831361714903,2,4.950838837355164,0.8082698751487908,0.032219363206801174,0.048027565585558464,116,0,301
301,28,PPMI_subtyping_28,864.8399744599576,2,5.561679152658577,0.8060644792457506,0.019790681018089673,0.08329174064699055,116,0,302
302,8,PPMI_subtyping_8,865.1603163742867,2,4.685970962087017,0.8268036698758217,0.03271161945974114,0.062305399851043636,116,0,303
303,46,PPMI_subtyping_46,865.3516415445076,2,6.209142792666883,0.8081442597749537,0.016108208469402852,0.08991533726098372,116,0,304
304,14,PPMI_subtyping_14,866.3197939962683,2,4.4776411418478475,0.8076632459386985,0.020712200201675076,0.09599732453416575,116,0,305
305,37,PPMI_subtyping_37,866.4606887413578,2,4.574567535943882,0.813885883975911,0.01911607519739274,0.09518921770777122,116,0,306
306,17,PPMI_subtyping_17,866.6007343062984,2,4.544685134633054,0.8242585778426256,0.020300333406429866,0.08959825158786175,116,0,307
307,4,PPMI_subtyping_4,866.7754356197281,2,5.0743361652119,0.8166685276687607,0.01960448497586804,0.05161965096762825,116,0,308
308,52,PPMI_subtyping_grid_052_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p050,1362.5655991608326,2,5.1397648794990864,0.4560889847428258,0.08343995351474415,0.005251222473010308,91,25,309
309,48,PPMI_subtyping_grid_048_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p050,1362.5686823738054,2,5.143812883263025,0.4560861873727671,0.08275056785805264,0.005503923329495146,91,25,310
310,60,PPMI_subtyping_grid_060_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p050,1362.956035473915,2,4.7674597238927126,0.4561584808541527,0.09369976376591979,0.0053932181667523385,91,25,311
311,56,PPMI_subtyping_grid_056_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p050,1363.0407663435483,2,4.826984017133449,0.45644340360948865,0.08998232613222351,0.004979192436883858,91,25,312
312,57,PPMI_subtyping_grid_057_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p100,1369.645103070667,2,5.161970882290459,0.45608632444860886,0.08317040618497563,0.005332480090578297,91,25,313
313,53,PPMI_subtyping_grid_053_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p100,1369.6766786789642,2,5.142957353853452,0.4560896984697327,0.08272778625319849,0.005516000090104248,91,25,314
314,61,PPMI_subtyping_grid_061_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p100,1369.6805619281943,2,5.147065960028896,0.4560745579745583,0.0828842478517549,0.005323969291056986,91,25,315
315,49,PPMI_subtyping_grid_049_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p100,1370.1931369997894,2,4.822916526447978,0.45655439332437714,0.08936419380815479,0.00500270429922065,91,25,316
316,54,PPMI_subtyping_grid_054_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p150,1376.7835126980638,2,5.153267486854607,0.4560734420210059,0.08322880171046332,0.00565482310414543,91,25,317
317,58,PPMI_subtyping_grid_058_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p150,1377.2052683713578,2,4.85731776919113,0.4564864242324645,0.08906516005031395,0.004943032715331384,91,25,318
318,50,PPMI_subtyping_grid_050_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p150,1377.2637829148312,2,4.859953522451009,0.4565310114997581,0.08903946126579373,0.004918697864566792,91,25,319
319,62,PPMI_subtyping_grid_062_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p150,1377.277750617057,2,4.859521897651596,0.45653098617360843,0.08950899762952245,0.004850520476269643,91,25,320
320,194,PPMI_subtyping_grid_194_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p150,1383.1973543941017,2,4.801845118339503,0.45659294353030516,0.0569445028408243,0.004396221345216805,91,25,321
321,202,PPMI_subtyping_grid_202_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p150,1383.2020027948065,2,4.80219304814726,0.4565929337432593,0.056818964906227336,0.0044131426746175295,91,25,322
322,206,PPMI_subtyping_grid_206_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p150,1383.24781768845,2,4.802717466405121,0.4566682667526299,0.056638052667639355,0.004365465928498391,91,25,323
323,198,PPMI_subtyping_grid_198_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p150,1383.2653507972727,2,4.802653668361998,0.456668267592977,0.05635423089591196,0.004350095915216609,91,25,324
324,350,PPMI_subtyping_grid_350_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p150,1383.8751916089493,2,4.809483950202723,0.456574327834001,0.044801911141238236,0.004255878520985095,91,25,325
325,338,PPMI_subtyping_grid_338_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p150,1383.8971080743531,2,4.78202975231819,0.4565870179594411,0.04547297907219561,0.0042385383473225536,91,25,326
326,346,PPMI_subtyping_grid_346_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p150,1383.922123516831,2,4.812221440201093,0.45656987174531194,0.04452484497899322,0.004164389632997877,91,25,327
327,342,PPMI_subtyping_grid_342_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p150,1383.9392048590646,2,4.785785120294028,0.45658716941564287,0.044891592842502076,0.004231338466177086,91,25,328
328,203,PPMI_subtyping_grid_203_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p200,1384.1810325108431,2,4.941363533121897,0.4565515835498105,0.05869158766599321,0.004198965412054957,91,25,329
329,207,PPMI_subtyping_grid_207_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p200,1384.2018024720917,2,4.941318288511225,0.4565517340577416,0.05740988756963817,0.0042761387414572685,91,25,330
330,199,PPMI_subtyping_grid_199_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p200,1384.2981104666815,2,4.941952747525109,0.45665493861171885,0.05689292584452914,0.004310768848653283,91,25,331
331,195,PPMI_subtyping_grid_195_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p200,1384.3582484966669,2,4.941938559996398,0.4566556760234882,0.05642053610812243,0.004241987937865726,91,25,332
332,55,PPMI_subtyping_grid_055_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p200,1384.3809713909914,2,4.863055561718561,0.4564739053474147,0.0894365582782499,0.004945855759908449,91,25,333
333,51,PPMI_subtyping_grid_051_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p200,1384.4065488746444,2,4.863150886898332,0.45647383862614754,0.08880287013906196,0.004928735233347561,91,25,334
334,59,PPMI_subtyping_grid_059_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p200,1384.4111686440604,2,4.839094718220584,0.45637704759274245,0.08991648539393192,0.005123946924946694,91,25,335
335,63,PPMI_subtyping_grid_063_lambda_f0p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p200,1384.438988617967,2,4.865914275148635,0.45652591431639805,0.08909189712821058,0.005586448902617357,91,25,336
336,351,PPMI_subtyping_grid_351_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p200,1384.620463196535,2,4.9587723561799875,0.4565274677691652,0.04547636629794555,0.004116534115231674,91,25,337
337,339,PPMI_subtyping_grid_339_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p200,1384.6298923240713,2,4.9589222463463765,0.4565279281215375,0.045383434718790305,0.0041423805431442945,91,25,338
338,347,PPMI_subtyping_grid_347_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p200,1384.6461508428781,2,4.958894014022508,0.4565260397709126,0.045232017865099186,0.004115274570111887,91,25,339
339,343,PPMI_subtyping_grid_343_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p200,1384.6772721656835,2,4.9582001347295686,0.45652762158025995,0.04486886344611789,0.004115542857699313,91,25,340
340,200,PPMI_subtyping_grid_200_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p050,1436.741565285135,2,5.6250554479514605,0.4563977046408091,0.06138844630897239,0.004039976672838637,91,25,341
341,196,PPMI_subtyping_grid_196_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p050,1436.7692640604669,2,5.627512527460053,0.45639580031960236,0.06198164503182462,0.0041342552494489605,91,25,342
342,192,PPMI_subtyping_grid_192_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p050,1436.7731266776038,2,5.6247946169524505,0.45639728096001797,0.06087434839376404,0.00403767525827076,91,25,343
343,204,PPMI_subtyping_grid_204_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p050,1436.7776105191567,2,5.625693666195821,0.4563974401652649,0.06119797072336451,0.0040240614636022605,91,25,344
344,348,PPMI_subtyping_grid_348_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p050,1439.0169104500656,2,5.587111404864868,0.4563213673699405,0.04229746088596419,0.0038438236008899655,91,25,345
345,340,PPMI_subtyping_grid_340_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p050,1439.078757000282,2,5.584946913919418,0.45632162985424435,0.041452542131074965,0.0038753102805831924,91,25,346
346,336,PPMI_subtyping_grid_336_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p050,1439.098790705451,2,5.58496306223417,0.4563219359529521,0.041360402733136875,0.003843554340408942,91,25,347
347,344,PPMI_subtyping_grid_344_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p050,1439.1842701498017,2,5.584300217023594,0.4563220308574846,0.040469989978864127,0.003833021683965942,91,25,348
348,201,PPMI_subtyping_grid_201_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p100,1442.6657307862706,2,6.555156504108916,0.45607691534190975,0.060690034283740944,0.003921008950362319,91,25,349
349,205,PPMI_subtyping_grid_205_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p100,1442.6683492965267,2,6.5551577072909035,0.45607645063737956,0.061279704632467305,0.003929322587112886,91,25,350
350,193,PPMI_subtyping_grid_193_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p100,1442.7650901671132,2,6.5568341511065515,0.4562433620782005,0.06043919918058746,0.0037649365473597274,91,25,351
351,197,PPMI_subtyping_grid_197_lambda_f1p000_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p100,1443.74916825832,2,5.707271521987602,0.45645290295827035,0.06140756469083993,0.003943641939407399,91,25,352
352,345,PPMI_subtyping_grid_345_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p100_lambda_beta0p100,1445.4341964932917,2,5.664523118644664,0.45629923855894794,0.04325034621129272,0.003900003482234396,91,25,353
353,349,PPMI_subtyping_grid_349_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p150_lambda_beta0p100,1445.44157690194,2,5.666677917455608,0.4562989935191233,0.043077085436015,0.0038995497324883555,91,25,354
354,337,PPMI_subtyping_grid_337_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p000_lambda_beta0p100,1445.4885532688063,2,5.664774458309295,0.45629928838642114,0.04282382535665091,0.003826080392148578,91,25,355
355,341,PPMI_subtyping_grid_341_lambda_f1p500_lambda_cog0p050_lambda_scalar0p100_lambda_jsd0p050_lambda_beta0p100,1445.5282895018584,2,5.666286524136779,0.45629869165483455,0.04242074159243786,0.0038175498851730928,91,25,356
356,81,PPMI_subtyping_grid_081_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p000_lambda_beta0p100,1870.1580938311738,2,1.8572480419870416,0.4597771566998973,0.2149213961478177,0.010302765797489326,91,25,357
357,89,PPMI_subtyping_grid_089_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p100_lambda_beta0p100,1870.4880807206816,2,2.0230022347573557,0.4595186278435349,0.2019405302530975,0.009712707861016731,91,25,358
358,93,PPMI_subtyping_grid_093_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p150_lambda_beta0p100,1870.5569219319616,2,2.0761057229745834,0.459605699351084,0.19733081653058784,0.009355451152189715,91,25,359
359,85,PPMI_subtyping_grid_085_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p050_lambda_beta0p100,1870.585109530246,2,2.069461470501505,0.4594545760151507,0.19779227760864868,0.009284546537513772,91,25,360
360,82,PPMI_subtyping_grid_082_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p000_lambda_beta0p150,1880.4323161146024,2,1.8480519294697377,0.45981964068392384,0.21571309145701728,0.010333415881284735,91,25,361
361,86,PPMI_subtyping_grid_086_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p050_lambda_beta0p150,1880.7697859924149,2,1.942571845093288,0.4596867565988317,0.20380538739985288,0.010114407546814403,91,25,362
362,94,PPMI_subtyping_grid_094_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p150_lambda_beta0p150,1880.8852579031716,2,1.9490364450244297,0.45967466658337,0.20172962278498635,0.009279617387662599,91,25,363
363,90,PPMI_subtyping_grid_090_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p100_lambda_beta0p150,1881.1251431398366,2,2.052749868719448,0.45974545771233694,0.19315836432875133,0.008562259415110837,91,25,364
364,226,PPMI_subtyping_grid_226_lambda_f1p000_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p000_lambda_beta0p150,1882.409760054605,2,2.9433596244527553,0.45922919507853094,0.09278340368587569,0.0067340061912896975,91,25,365
365,234,PPMI_subtyping_grid_234_lambda_f1p000_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p100_lambda_beta0p150,1882.4687083821016,2,2.985277588150167,0.45920454292960594,0.08980451911410074,0.006736199040049796,91,25,366
366,238,PPMI_subtyping_grid_238_lambda_f1p000_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p150_lambda_beta0p150,1882.4876133739217,2,2.9570834123658516,0.45925875826471235,0.09072921997131111,0.006800612452845914,91,25,367
367,230,PPMI_subtyping_grid_230_lambda_f1p000_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p050_lambda_beta0p150,1882.4991393406344,2,2.971977039808433,0.45921003240543296,0.08993281265035852,0.0068005950512356125,91,25,368
368,87,PPMI_subtyping_grid_087_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p050_lambda_beta0p200,1890.6969821736845,2,1.8347616923286536,0.4598315818028022,0.21660664323031756,0.010341781782720952,91,25,369
369,95,PPMI_subtyping_grid_095_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p150_lambda_beta0p200,1890.9194662713899,2,1.898728944002891,0.45994510528830856,0.20905645883405502,0.009832732236106714,91,25,370
370,83,PPMI_subtyping_grid_083_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p000_lambda_beta0p200,1890.9591875977103,2,1.9616607303277056,0.45965588903025845,0.20667348746064285,0.00988653806690712,91,25,371
371,91,PPMI_subtyping_grid_091_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p100_lambda_beta0p200,1891.1465602439268,2,2.073266951651519,0.45980275713037644,0.19790075847970415,0.009560059620376656,91,25,372
372,239,PPMI_subtyping_grid_239_lambda_f1p000_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p150_lambda_beta0p200,1892.802303288916,2,2.9667208488188184,0.45922439941546633,0.09050481597339033,0.0067523973538559075,91,25,373
373,235,PPMI_subtyping_grid_235_lambda_f1p000_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p100_lambda_beta0p200,1892.812242895037,2,2.9659233868659647,0.45925086039323604,0.09039640369927421,0.006678922401060197,91,25,374
374,231,PPMI_subtyping_grid_231_lambda_f1p000_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p050_lambda_beta0p200,1892.8201511908353,2,2.9727954307165656,0.45922608854809155,0.08990541903124473,0.006811699901979051,91,25,375
375,227,PPMI_subtyping_grid_227_lambda_f1p000_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p000_lambda_beta0p200,1892.8385697169897,2,2.925534304315229,0.4592399862944893,0.09185368518182514,0.006933045688328861,91,25,376
376,356,PPMI_subtyping_grid_356_lambda_f1p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p050_lambda_beta0p050,2318.4153609986615,2,3.747272297125988,0.46225283393069977,0.05777610065497264,0.003262299107658827,91,25,377
377,360,PPMI_subtyping_grid_360_lambda_f1p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p100_lambda_beta0p050,2318.462381741734,2,3.7475480112095787,0.4622516826874713,0.0574164439734159,0.003257979205826044,91,25,378
378,76,PPMI_subtyping_grid_076_lambda_f0p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p150_lambda_beta0p050,2318.5009041272056,2,2.968136065068989,0.46056408521339987,0.16950123582760906,0.007048663122284842,90,26,379
379,64,PPMI_subtyping_grid_064_lambda_f0p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p000_lambda_beta0p050,2318.51018659165,2,2.967076100228218,0.4605455124221822,0.16892448705078777,0.0072700198286735455,90,26,380
380,68,PPMI_subtyping_grid_068_lambda_f0p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p050_lambda_beta0p050,2318.513097455512,2,2.9620920985391193,0.46048110187270064,0.17065615876709767,0.007139063562305068,90,26,381
381,364,PPMI_subtyping_grid_364_lambda_f1p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p150_lambda_beta0p050,2318.534537565036,2,3.7470320988896986,0.46225112661385803,0.05762992691372565,0.003633841756185874,92,24,382
382,72,PPMI_subtyping_grid_072_lambda_f0p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p100_lambda_beta0p050,2318.58469458724,2,2.9802255293739313,0.46054202867742183,0.16681010104180904,0.00698916933798222,90,26,383
383,352,PPMI_subtyping_grid_352_lambda_f1p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p000_lambda_beta0p050,2318.883223143934,2,3.7283676822864478,0.46226259681692694,0.055971656311233985,0.0033926354418482097,92,24,384
384,220,PPMI_subtyping_grid_220_lambda_f1p000_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p150_lambda_beta0p050,2322.0434106553967,2,3.5252656475274584,0.4624562484219358,0.07259383856839252,0.003977282146568267,91,25,385
385,208,PPMI_subtyping_grid_208_lambda_f1p000_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p000_lambda_beta0p050,2322.120186387031,2,3.525167789117831,0.46245594986432365,0.07158326501323048,0.003980772915377076,91,25,386
386,212,PPMI_subtyping_grid_212_lambda_f1p000_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p050_lambda_beta0p050,2322.165965753424,2,3.525149065149093,0.4624558652726123,0.07227281955749529,0.004079526045015676,92,24,387
387,216,PPMI_subtyping_grid_216_lambda_f1p000_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p100_lambda_beta0p050,2322.31803096112,2,3.551533730320656,0.4624030572543853,0.0716658133279442,0.00529932752862529,92,24,388
388,69,PPMI_subtyping_grid_069_lambda_f0p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p050_lambda_beta0p100,2331.1655012223882,2,2.9428273086269523,0.46057972153128174,0.17342592451637448,0.007018599206055981,90,26,389
389,353,PPMI_subtyping_grid_353_lambda_f1p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p000_lambda_beta0p100,2331.267635433732,2,3.716434003103082,0.46227543575629815,0.057646908976210214,0.0033023674580541762,91,25,390
390,361,PPMI_subtyping_grid_361_lambda_f1p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p100_lambda_beta0p100,2331.27398661318,2,3.7286086300664874,0.46226258159600697,0.05716776642607673,0.00344289004295214,91,25,391
391,357,PPMI_subtyping_grid_357_lambda_f1p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p050_lambda_beta0p100,2331.3087493634634,2,3.728692224074539,0.46224822999071313,0.05774688393142504,0.003330448563047079,92,24,392
392,365,PPMI_subtyping_grid_365_lambda_f1p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p150_lambda_beta0p100,2331.3589910877463,2,3.728780578668401,0.4622614930182247,0.05750013827485699,0.004295527732815282,91,25,393
393,77,PPMI_subtyping_grid_077_lambda_f0p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p150_lambda_beta0p100,2333.0384487279343,2,3.3373928823167742,0.4618451144604887,0.153714042520228,0.004890545673496112,91,25,394
394,73,PPMI_subtyping_grid_073_lambda_f0p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p100_lambda_beta0p100,2333.2751914928053,2,3.3370898656646384,0.46184530773736127,0.1440472720261181,0.004839530602556221,91,25,395
395,65,PPMI_subtyping_grid_065_lambda_f0p500_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p000_lambda_beta0p100,2333.374719805638,2,3.336971812411529,0.46184576567880287,0.14683497519765001,0.00938663834547212,92,24,396
396,213,PPMI_subtyping_grid_213_lambda_f1p000_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p050_lambda_beta0p100,2334.800660186004,2,3.5094068557579328,0.462463330656646,0.07387265088551505,0.004020495103805323,91,25,397
397,221,PPMI_subtyping_grid_221_lambda_f1p000_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p150_lambda_beta0p100,2334.83509693166,2,3.5094198315820666,0.4624633370581707,0.07276040597822374,0.003965435761401792,91,25,398
398,217,PPMI_subtyping_grid_217_lambda_f1p000_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p100_lambda_beta0p100,2334.945447622442,2,3.5094005438976303,0.4624632651369758,0.07272704569137123,0.004003272358285584,92,24,399
399,209,PPMI_subtyping_grid_209_lambda_f1p000_lambda_cog0p050_lambda_scalar0p300_lambda_jsd0p000_lambda_beta0p100,2334.9745890760755,2,3.5093808544420146,0.4624636657401363,0.07219854283419151,0.00399095517752236,92,24,400
400,92,PPMI_subtyping_grid_092_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p150_lambda_beta0p050,2341.5060077280073,2,2.643897436050159,0.4606731342244636,0.19218645787172173,0.0082355706663204,90,26,401
401,80,PPMI_subtyping_grid_080_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p000_lambda_beta0p050,2342.8339527050225,2,3.253962403686954,0.4616179216319669,0.1517573751624719,0.005558257937124513,91,25,402
402,88,PPMI_subtyping_grid_088_lambda_f0p500_lambda_cog0p050_lambda_scalar0p500_lambda_jsd0p100_lambda_beta0p050,2342.846818991003,2,3.2537833687059914,0.46161762290933533,0.15173443579043505,0.005472893829519894,91,25,403
